"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"266370","Calibre 10 Racing","2014-03-26","1","Bongfish GmbH","Bongfish GmbH","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards","Action;Racing;Early Access","Early Access;Racing;Action","1","47","58","0","0","0-20000","1.59","0"
"266430","Anarchy Arcade","2014-09-03","1","Elijah Newman-Gomez","Elijah Newman-Gomez","windows","0","Single-player;Multi-player;Steam Achievements;Steam Workshop;Partial Controller Support;Stats;Steam Leaderboards;Includes level editor","Casual;Free to Play;Indie;Early Access","Early Access;Free to Play;Sandbox","27","1581","701","42","25","500000-1000000","0.0","0"
"267130","Star Swarm Stress Test","2014-01-30","1","Oxide Games","Stardock Entertainment","windows","0","Single-player","Utilities","Utilities;Benchmark","0","232","27","0","0","200000-500000","0.0","0"
"267670","Realms of Arkania 1 - Blade of Destiny Classic","2014-01-10","1","attic Entertainment Software GmbH","United Independent Entertainment GmbH","windows;mac;linux","0","Single-player;Steam Trading Cards","RPG","RPG;Classic;Fantasy","0","43","23","0","0","20000-50000","2.49","0"
"267920","Gun Metal","2014-01-16","1","Rage Software","Funbox Media Ltd","windows","0","Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action","Action;Mechs;Robots","0","557","170","213","217","200000-500000","2.09","0"
"267940","Glacier 3: The Meltdown","2014-01-23","1","Team 6 Studios","Funbox Media Ltd","windows","0","Single-player","Action;Racing","Racing;Action","0","113","315","4","4","200000-500000","2.09","0"
"267960","Hyper Fighters","2014-01-23","1","Team 6 Studios","Funbox Media Ltd","windows","0","Single-player","Action","Action;On-Rails Shooter;Shooter","0","96","313","0","0","100000-200000","2.09","0"
"267980","Hostile Waters: Antaeus Rising","2014-01-30","1","Rage Software","Funbox Media Ltd","windows","0","Single-player;Steam Trading Cards;Steam Cloud","Strategy","Strategy;Action;Sci-fi","0","231","84","244","207","200000-500000","2.09","0"
"268420","Aura Kingdom","2014-07-01","1","X-Legend","Aeria Games","windows","0","MMO;Steam Trading Cards","Adventure;Casual;Free to Play;Massively Multiplayer;RPG","Anime;Free to Play;MMORPG","0","5666","1533","485","92","2000000-5000000","0.0","0"
"268670","The Memory of Eldurim","2014-02-07","1","Liminal Games","Liminal Games","windows","0","Single-player","Action;Adventure;Indie;RPG;Early Access","Early Access;RPG;Action","0","107","116","0","0","0-20000","0.79","0"
"268850","EVGA Precision XOC","2014-07-16","1","EVGA","EVGA","windows","0","Single-player;Steam Achievements","Utilities","Utilities;Software;Free to Play","20","1626","538","382","69","1000000-2000000","0.0","0"
"269270","LOVE","2014-02-07","1","Fred Wood","Fred Wood","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards;Includes level editor","Action;Indie","Platformer;Indie;Pixel Graphics","19","941","98","291","291","50000-100000","2.09","0"
"269810","Spate","2014-03-27","1","Eric Provan - Ayyo Games","Ayyo Games","windows;mac;linux","0","Single-player;Partial Controller Support","Action;Adventure;Indie","Indie;Platformer;Adventure","0","257","102","76","76","20000-50000","1.59","0"
"270090","//N.P.P.D. RUSH//- The milk of Ultraviolet","2014-02-13","1","Rail Slave Games","KISS ltd","windows","12","Single-player;Steam Trading Cards","Action;Indie","Indie;Bullet Hell;Retro","0","257","514","206","237","100000-200000","2.99","0"
"270110","Block Story™","2015-12-10","1","MindBlocks Studio, LLC","MindBlocks Studio, LLC","windows","0","Single-player;Steam Achievements;Partial Controller Support","Action;Adventure;Indie;RPG","RPG;Adventure;Sandbox","35","295","157","0","0","20000-50000","1.99","0"
"270170","Depression Quest","2014-08-11","1","The Quinnspiracy;Patrick Lindsey;Isaac Schankler","The Quinnspiracy","windows;mac;linux","0","Single-player;Full controller support","Free to Play;Indie;RPG;Simulation","Short;Indie;Free to Play","0","2210","1590","18","18","200000-500000","0.0","0"
"270310","Dominique Pamplemousse","2014-03-11","1","Squinkifer Productions","Squinkifer Productions","windows;mac","0","Single-player;Steam Trading Cards;Captions available","Adventure;Indie","Casual;Indie;Adventure","0","261","96","0","0","20000-50000","0.79","0"
"270410","I Want To Be Human","2016-04-15","1","Sinclair Strange","Rising Star Games","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Violent;Gore;Action;Indie","Indie;Gore;Action","18","26","28","0","0","0-20000","1.99","0"
"270510","EPOCH","2014-06-05","1","Uppercut Games Pty Ltd","Uppercut Games Pty Ltd","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Action;Indie;Robots","24","41","13","0","0","0-20000","1.69","0"
"270550","Yet Another Zombie Defense","2014-03-28","1","Awesome Games Studio","Awesome Games Studio","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Stats;Steam Leaderboards","Action;Casual;Indie;Strategy","Zombies;Survival;Multiplayer","18","9900","1529","192","223","2000000-5000000","0.0","0"
"270570","Reversion - The Escape (1st Chapter)","2014-06-10","1","3f Interactive","3f Interactive","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards","Adventure;Indie","Adventure;Point & Click;Indie","16","1134","335","151","177","200000-500000","0.79","0"
"270750","Realms of Arkania 2 - Star Trail Classic","2014-01-10","1","attic Entertainment Software GmbH","United Independent Entertainment GmbH","windows;mac;linux","0","Single-player;Steam Trading Cards","RPG","RPG;Classic;Turn-Based","0","26","6","0","0","20000-50000","2.49","0"
"270760","Realms of Arkania 3 - Shadows over Riva Classic","2014-01-10","1","attic Entertainment Software GmbH","United Independent Entertainment GmbH","windows;mac;linux","0","Single-player;Steam Trading Cards","RPG","RPG;Fantasy;Classic","0","33","6","0","0","20000-50000","2.49","0"
"270810","Jones On Fire","2015-03-27","1","Glass Bottom Games","Glass Bottom Games","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards","Action;Casual;Indie;Racing","Indie;Casual;Action","8","111","59","246","246","100000-200000","1.99","0"
"271240","Offworld Trading Company - Free Multiplayer","2016-04-28","1","Mohawk Games","Stardock Entertainment","windows;mac","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Includes level editor","Indie;Simulation;Strategy","Strategy;Economy;RTS","256","2810","966","237","255","500000-1000000","0.0","0"
"271500","Sniper Art of Victory","2014-01-31","1","CI Games","CI Games","windows","16","Single-player","Action","Action;Sniper;FPS","0","324","775","7","7","200000-500000","1.99","0"
"271640","Humanity Asset","2014-02-20","1","Browny Application","KISS ltd","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Stats","Action;Indie","Action;Indie;Platformer","38","148","314","258","273","200000-500000","1.69","0"
"271670","10 Second Ninja","2014-03-05","1","Four Circle Interactive","Mastertronic","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Indie;Action;Platformer","30","588","97","150","150","50000-100000","1.59","0"
"271900","Hexcells Plus","2014-02-19","1","Matthew Brown","Matthew Brown","windows;mac;linux","0","Single-player;Steam Achievements","Casual;Indie;Strategy","Puzzle;Indie;Casual","6","1283","89","0","0","100000-200000","1.99","0"
"271920","Worlds Adrift Island Creator","2016-04-28","1","Bossa Studios","Bossa Studios","windows","0","Single-player;Steam Workshop;Steam Cloud","Simulation","Free to Play;Simulation;Indie","0","284","48","6","6","200000-500000","0.0","0"
"272040","KAMI","2014-01-23","1","State of Play Games","State of Play Games","windows;mac","0","Single-player","Casual;Indie","Puzzle;Casual;Indie","0","1009","44","275","275","100000-200000","2.79","0"
"272060","Serena","2014-01-30","1","Senscape","Senscape","windows;mac;linux","0","Single-player","Adventure;Indie","Horror;Indie;Free to Play","0","4593","1342","15924","6","500000-1000000","0.0","0"
"272990","GAUGE","2014-05-23","1","Étienne Périn","Neko Entertainment","windows","0","Single-player;Steam Achievements;Steam Leaderboards","Casual;Indie","Indie;Casual","23","141","67","0","0","20000-50000","2.49","0"
"273110","Counter-Strike Nexon: Zombies","2014-10-07","1","Valve Corporation, Nexon Korea Corporation","Nexon Korea Corporation","windows","0","Single-player;Multi-player;MMO;Co-op;Steam Achievements;Steam Trading Cards;Captions available;In-App Purchases","Action;Casual;Free to Play;Massively Multiplayer","Free to Play;Zombies;Multiplayer","65","22130","12127","4047","112","5000000-10000000","0.0","0"
"273500","Over 9000 Zombies!","2015-02-25","1","Loren Lemcke","Loren Lemcke","windows","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor","Action;Indie","Action;Zombies;Indie","43","948","161","17","17","100000-200000","1.59","0"
"273770","Game Tycoon 1.5","2014-02-11","1","Sunlight Games","Sunlight Games","windows","0","Single-player;Steam Cloud","Simulation;Strategy","Simulation;Strategy;Management","0","89","547","240","248","100000-200000","0.79","0"
"274880","Jet Car Stunts","2014-05-01","1","GRIP Digital s.r.o.","bitComposer Games","windows","0","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards","Indie;Racing;Sports","Racing;Indie;Sports","12","94","46","0","0","20000-50000","1.99","0"
"274900","Murder Miners","2014-07-25","1","JForce Games","JForce Games","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Includes level editor","Action;Indie","Indie;Action;FPS","18","4295","818","206","172","500000-1000000","0.79","0"
"276440","Kingdom Tales","2014-02-13","1","Cateia Games","Libredia Entertainment","windows;mac","0","Single-player;Steam Cloud","Casual","Casual;Time Management;Strategy","0","21","25","0","0","0-20000","2.09","0"
"277430","Halo: Spartan Assault","2014-04-04","1","Vanguard Games;343 Industries","Microsoft Studios","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action","Action;Top-Down Shooter;Sci-fi","25","2797","691","251","491","200000-500000","1.99","0"
"277540","Tales From The Dragon Mountain: The Strix","2014-02-20","1","Cateia Games","Libredia Entertainment","windows;mac","0","Single-player;Steam Cloud","Casual","Casual;Hidden Object;Point & Click","0","24","36","0","0","0-20000","2.09","0"
"278570","Labyrinthine Dreams","2015-05-26","1","Solest Games","Degica","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Adventure;Casual;Indie","Indie;RPGMaker;Adventure","7","226","57","0","0","50000-100000","1.59","0"
"278890","Angvik","2014-02-24","1","Alastair John Jack","Alastair John Jack","windows;mac","0","Single-player;Partial Controller Support","Action;Indie","Platformer;Indie;Action","21","1439","183","271","271","100000-200000","2.09","0"
"279070","9th Dawn II","2016-10-17","1","Valorware","Valorware","windows","0","Single-player;Multi-player;Co-op;Partial Controller Support","Action;Adventure;Indie;RPG","RPG;Adventure;Indie","20","99","19","0","0","0-20000","1.49","0"
"279540","Pretentious Game","2014-05-20","1","Keybol","Keybol","windows;mac","0","Single-player","Casual;Indie","Indie;Casual;Platformer","0","220","61","27","27","20000-50000","1.59","0"
"280010","Gunjitsu","2015-07-31","1","Decent Machine","Beatnik Games","windows;mac","0","Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Stats;Steam Leaderboards","Action;Indie;Early Access","Early Access;Action;Indie","19","724","179","0","0","0-20000","2.79","0"
"280380","Uprising44: The Silent Shadows","2014-04-18","1","DMD Enterprise","DMD Enterprise","windows","0","Single-player;Partial Controller Support","Action;Strategy","Action;Strategy;World War II","0","8","37","0","0","0-20000","1.59","0"
"280460","Pulstar","2014-06-11","1","Concave Studio;Colorful Media;Emagica","Indietopia Games ","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Partial Controller Support;Stats","Action;Indie","Indie;Action;Shooter","13","62","43","0","0","20000-50000","1.59","0"
"280790","Creativerse","2017-05-08","1","Playful Corp.","Playful Corp.","windows;mac","0","Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Steam Trading Cards;Steam Workshop;In-App Purchases","Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer;RPG;Simulation","Free to Play;Survival;Multiplayer","0","19114","4911","3292","138","2000000-5000000","0.0","0"
"281260","Desert Gunner","2014-03-18","1","Digital Fusion","Digital Fusion Inc.","windows","0","Single-player","Action","On-Rails Shooter;Action;FPS","0","29","38","0","0","0-20000","1.99","0"
"281350","US and THEM","2014-03-18","1","Icehole Games","Strategy First","windows","0","Single-player","Strategy","Strategy;Turn-Based Strategy;Cold War","0","29","55","0","0","20000-50000","2.09","0"
"281370","Real Horror Stories Ultimate Edition","2014-04-01","1","GameORE","Strategy First","windows","0","Single-player","Indie","Horror;Indie;Point & Click","0","509","760","84","91","50000-100000","1.59","0"
"281430","Clans","2014-03-13","1","Computerhouse","Strategy First","windows","0","Single-player","RPG","RPG;Old School;Isometric","0","72","44","0","0","20000-50000","1.99","0"
"281840","4PM","2014-07-09","1","Bojan Brbora","4PM GAME","windows;mac","0","Single-player","Indie","Indie;Walking Simulator;Female Protagonist","0","74","155","0","0","0-20000","1.99","0"
"281920","Splatter - Zombie Apocalypse","2014-06-04","1","Dreamworlds","Dreamworlds","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure;Indie","Action;Indie;Zombies","36","1858","202","213","215","200000-500000","0.79","0"
"282660","Easy™ eSports","2015-09-10","1","EasyAntiCheat Ltd","EasyAntiCheat Ltd","windows","0","Multi-player;Cross-Platform Multiplayer","Utilities","Utilities;Free to Play","0","1996","875","128","66","500000-1000000","0.0","0"
"282780","Stick 'Em Up 2: Paper Adventures","2015-07-27","1","Never Don't Play","Never Don't Play","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Cloud","Action;Adventure;Indie","Action;Adventure;Indie","12","81","41","0","0","20000-50000","1.99","0"
"282880","FaeVerse Alchemy","2014-04-02","1","Subsoap","Subsoap","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Leaderboards","Casual;Indie;Strategy;Early Access","Early Access;Casual;Indie","15","195","96","497","497","50000-100000","0.0","0"
"283060","Lucent Heart","2016-02-11","1","Playcoo","Suba Games","windows","0","MMO;Steam Trading Cards","Adventure;Casual;Free to Play;Massively Multiplayer;RPG","Free to Play;Anime;RPG","0","136","146","143","143","100000-200000","0.0","0"
"283230","Spoiler Alert","2014-06-30","1","MEGAFUZZ","tinyBuild","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor","Adventure;Casual;Indie","Indie;Casual;Adventure","10","843","288","291","331","100000-200000","1.99","0"
"283290","Nosferatu: The Wrath of Malachi","2014-03-06","1","Idol FX","Funbox Media Ltd","windows","0","Single-player;Steam Trading Cards;Steam Cloud","Action;Adventure","Horror;Action;Vampire","0","1880","312","195","223","500000-1000000","2.09","0"
"283310","Soulbringer","2014-03-13","1","Infogames Europe SA","Funbox Media Ltd","windows","0","Single-player","RPG","RPG;Fantasy;Retro","0","99","80","0","0","200000-500000","2.09","0"
"283330","Desert Thunder","2014-03-19","1","Brainbox Games;Hip Games","Funbox Media Ltd","windows","0","Single-player","Action","Action;Tanks","0","80","139","0","0","100000-200000","2.09","0"
"283350","Eurofighter Typhoon","2014-05-02","1","Rage Software","Funbox Media Ltd","windows","0","Single-player","Action","Action;Flight;Simulation","0","46","148","0","0","200000-500000","2.09","0"
"283370","Marine Sharpshooter II: Jungle Warfare","2014-04-03","1","Jarhead Games","Funbox Media Ltd","windows","0","Single-player","Action","Action;FPS;Sniper","0","171","364","0","0","100000-200000","2.09","0"
"283390","Incoming Forces","2014-03-06","1","Rage Software","Funbox Media Ltd","windows","0","Single-player;Steam Trading Cards;Partial Controller Support","Action","Action;Shooter;Sci-fi","0","155","125","204","217","200000-500000","2.09","0"
"283410","CT Special Forces: Fire for Effect","2014-03-13","1","Asobo Studio;Hip Games","Funbox Media Ltd","windows","0","Single-player;Steam Cloud","Action","Action;Shooter;Third-Person Shooter","0","101","91","0","0","100000-200000","2.09","0"
"283430","Litil Divil","2014-03-19","1","Gremlin Interactive","Funbox Media Ltd","windows","0","Single-player","Action;Adventure","Adventure;Action;Retro","0","201","229","4","8","200000-500000","2.09","0"
"283450","Zooloretto","2014-04-03","1","Witan Game Production House","Zooloretto","windows","0","Single-player;Multi-player;Steam Trading Cards","Casual","Casual;Board Game","0","31","17","0","0","0-20000","2.09","0"
"283470","The Secret Of Hildegards","2014-03-27","1","Komar Games","Libredia","windows","0","Single-player","Casual","Casual;Hidden Object;Puzzle","0","9","35","0","0","0-20000","2.09","0"
"283490","IHF Handball Challenge 12","2014-03-21","1","Neutron Games","Libredia","windows","0","Single-player;Multi-player;Co-op","Sports","Sports","0","43","29","0","0","0-20000","2.09","0"
"283660","Rabbit Hole 3D: Steam Edition","2014-04-25","1","Somi","Zero Rock Entertainment","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Casual;Indie","Indie;Casual;Action","18","199","118","240","240","50000-100000","2.09","0"
"283880","Heroine's Quest: The Herald of Ragnarok","2014-03-20","1","Crystal Shard","Crystal Shard","windows;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud;Stats;Steam Leaderboards;Commentary available","Adventure;Free to Play;Indie;RPG","Adventure;RPG;Point & Click","46","875","125","21247","31835","500000-1000000","0.0","0"
"284180","Magicians & Looters","2014-07-01","1","Morgopolis Studios","Morgopolis Studios","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support","Action;Adventure;Indie","Indie;Action;Adventure","29","96","12","324","402","0-20000","1.99","0"
"285350","Kingdom Elemental","2014-05-02","1","Scott Thunelius;Chronic Logic;Tony Porter","Chronic Logic","windows","0","Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards","Indie;Strategy","Strategy;Indie","38","12","11","0","0","0-20000","2.79","0"
"285480","The Entente Gold","2014-06-16","1","Lesta Studio","Buka Entertainment","windows","0","Single-player;Steam Trading Cards","Strategy","Strategy;World War I;RTS","0","213","280","259","259","50000-100000","1.59","0"
"286100","You Have to Win the Game","2014-05-06","1","Minor Key Games","Minor Key Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats","Action;Indie","Free to Play;Retro;Platformer","14","5005","388","12787","114","500000-1000000","0.0","0"
"286120","QuestRun","2014-04-18","1","Cuve Games","Digerati Distribution","windows;mac","0","Single-player;Steam Achievements;Stats","RPG","RPG;Casual;Indie","13","419","355","365","486","200000-500000","2.09","0"
"286940","S.K.I.L.L. - Special Force 2 (Shooter)","2015-05-19","1","Dragonfly GF Co., LTD","Gameforge 4D GmbH","windows","0","Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Steam Trading Cards;In-App Purchases","Action;Adventure;Free to Play;Sports;Strategy","Free to Play;Action;Shooter","0","7344","3553","934","297","2000000-5000000","0.0","0"
"287120","Ionball 2: Ionstorm","2014-06-06","1","Ironsun Studios","KISS ltd","windows","0","Single-player;Steam Trading Cards;Steam Leaderboards","Action;Casual","Casual;Action;Arcade","26","439","164","239","227","200000-500000","2.99","0"
"287860","8-Bit Commando","2014-06-02","1","2dengine","2dengine","windows;mac;linux","0","Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards","Action;Indie","Action;Indie;Pixel Graphics","15","136","113","250","250","50000-100000","2.89","0"
"287920","Mortal Online","2015-08-31","1","Star Vault AB","Star Vault AB","windows","0","MMO;Steam Achievements;Steam Trading Cards;Steam Cloud;Stats;Steam Turn Notifications","Action;Free to Play;Indie;Massively Multiplayer;RPG","Free to Play;Open World;Massively Multiplayer","49","1362","1326","106","118","500000-1000000","0.0","0"
"288690","Sudokuball Detective","2014-05-15","1","Witan Entertainment","Libredia","windows","0","Single-player","Casual","Casual;Puzzle","0","5","13","0","0","0-20000","2.09","0"
"288710","Demolition Master 3D","2014-04-11","1","Appmania","Libredia","windows","0","Single-player","Casual;Simulation","Simulation;Casual;Destruction","0","3","9","0","0","0-20000","2.09","0"
"289180","A.I.M.2 Clan Wars","2014-05-22","1","SkyRiver Studios","1C Entertainment","windows","0","Single-player;Steam Cloud","Action;RPG;Simulation","RPG;Simulation;Action","0","219","65","0","0","50000-100000","1.99","0"
"289200","Ascension to the Throne","2014-04-23","1","DVS","1C Entertainment","windows","0","Single-player;Steam Cloud","RPG;Strategy","RPG;Strategy;Turn-Based","0","205","30","0","0","50000-100000","1.99","0"
"289220","BorderZone","2014-04-23","1","Saturn-plus;Orion","1C Entertainment","windows","0","Single-player;Steam Trading Cards;Steam Cloud","Action;RPG","RPG;Action;Action RPG","0","26","38","272","287","20000-50000","1.99","0"
"289240","Perimeter: Emperor's Testament","2014-05-22","1","K-D Lab","1C Entertainment","windows","0","Single-player;Multi-player;Steam Cloud","Strategy","Strategy;RTS;Sci-fi","0","10","7","0","0","20000-50000","2.79","0"
"289280","El Matador","2014-04-03","1","Plastic Reality Technologies","1C Entertainment","windows","0","Single-player","Action","Action;Third Person;Bullet Time","0","140","72","0","0","20000-50000","2.79","0"
"289320","Fairy Tale About Father Frost, Ivan and Nastya","2014-04-30","1","Bohemia Interactive","Bohemia Interactive","windows","0","Single-player;Steam Cloud","Adventure;Casual","Adventure;Casual;Point & Click","0","32","15","0","0","0-20000","1.99","0"
"289360","Konung 2","2014-04-23","1","1C Entertainment","1C Entertainment","windows","0","Single-player;Steam Cloud","RPG","RPG;Isometric;Fantasy","0","77","14","0","0","50000-100000","1.99","0"
"289380","Konung 3: Ties of the Dynasty","2014-04-03","1","1C Entertainment","1C Entertainment","windows","0","Single-player;Steam Cloud","RPG","RPG","0","33","21","0","0","20000-50000","1.99","0"
"289400","Parkan 2","2014-04-16","1","Nikita","1C Entertainment","windows","0","Single-player;Steam Trading Cards;Steam Cloud","Action;Adventure;Simulation","Action;Simulation;Space","0","151","74","236","260","50000-100000","2.79","0"
"289420","Planet Alcatraz","2014-04-16","1","1C Entertainment","1C Entertainment","windows","0","Single-player;Steam Trading Cards;Steam Cloud","RPG","RPG;Isometric;Atmospheric","0","230","41","271","271","20000-50000","2.79","0"
"289440","Perimeter","2014-04-03","1","K-D Lab","1C Entertainment","windows","0","Single-player;Multi-player;Steam Trading Cards;Steam Cloud","Strategy","Strategy;RTS;Sci-fi","0","87","21","243","257","50000-100000","2.79","0"
"289460","RC Cars","2014-04-23","1","Creat Studio","1C Entertainment","windows","0","Single-player;Multi-player;Steam Cloud","Casual;Racing","Racing;Casual;Multiplayer","0","146","52","0","0","0-20000","1.99","0"
"289480","The Tomorrow War","2014-04-03","1","CrioLand","1C Entertainment","windows","0","Single-player;Steam Trading Cards;Steam Cloud","Action;Adventure;Simulation","Simulation;Action;Adventure","0","35","41","0","0","20000-50000","1.99","0"
"289500","UFO: Aftershock","2014-04-16","1","ALTAR Interactive","1C Entertainment","windows","0","Single-player;Steam Cloud","Strategy","Strategy;Tactical;Sci-fi","0","72","31","0","0","50000-100000","2.79","0"
"290060","Glitchspace","2016-05-05","1","Space Budgie","Space Budgie","windows;mac;linux","0","Single-player;VR Support","Adventure;Indie","Indie;Programming;Adventure","0","214","72","0","0","0-20000","0.0","0"
"290280","Volt","2014-04-14","1","Quantized Bit","Quantized Bit","windows;mac;linux","0","Single-player;Steam Trading Cards","Action;Indie","Indie;Action;Puzzle","0","203","98","0","0","50000-100000","0.79","0"
"290380","Micron","2014-07-23","1","Apparition Games","Apparition Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Includes level editor","Casual;Indie","Indie;Casual;Puzzle","11","141","4","0","0","20000-50000","2.09","0"
"290470","Onigiri","2019-03-28","1","CyberStep, Inc.","CyberStep, Inc.","windows","0","MMO;In-App Purchases;Partial Controller Support","Action;Free to Play;RPG","Free to Play;RPG;Action","0","129","76","0","0","50000-100000","0.0","0"
"290730","My Lands: Black Gem Hunting","2014-09-16","1","Gravvit Ltd;Forbes  Consult Ltd","ELYLAND  INVESTMENT COMPANY Ltd","windows","0","Multi-player;MMO;Co-op;Steam Achievements","Casual;Free to Play;Indie;Massively Multiplayer;Strategy","Strategy;Free to Play;RTS","36","2770","480","4","4","200000-500000","0.0","0"
"291070","Slip","2014-04-28","1","Handsome Games","Handsome Games","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Leaderboards","Action;Indie","Indie;Action;Platformer","21","90","19","0","0","20000-50000","0.79","0"
"291130","Akane the Kunoichi","2014-05-02","1","Haruneko Entertainment","Haruneko Entertainment","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Action;Adventure;Casual;Indie","Anime;Platformer;Action","7","326","357","86","86","50000-100000","2.09","0"
"291270","Vitrum","2014-04-22","1","9heads Game Studios","9heads Game Studios","windows","0","Single-player;Steam Trading Cards;Includes level editor","Action;Casual;Indie","Indie;Action;Casual","0","27","37","0","0","20000-50000","1.59","0"
"291330","Final Slam 2","2014-06-12","1","Josh Tam Universe","OtakuMaker SARL","windows","0","Single-player;Shared/Split Screen;Steam Trading Cards","Action;Casual;Indie;Sports","Indie;Action;Casual","0","101","360","262","262","50000-100000","2.79","0"
"291410","Duelyst","2016-08-23","1","Counterplay Games Inc.","BANDAI NAMCO Entertainment America","windows;mac","0","Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases","Free to Play;Indie;Strategy","Free to Play;Card Game;Strategy","10","3469","794","14620","28847","500000-1000000","0.0","0"
"291480","Warface","2014-07-01","1","My.com","My.com","windows","16","Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases","Action;Free to Play;Massively Multiplayer","Free to Play;FPS;Multiplayer","30","32751","14409","949","104","10000000-20000000","0.0","0"
"291550","Brawlhalla","2017-10-17","1","Blue Mammoth Games","Ubisoft","windows;mac","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards","Action;Free to Play;Indie","Free to Play;Multiplayer;Fighting","39","73268","14489","724","146","10000000-20000000","0.0","0"
"292060","Titanfall - The Final Hours","2014-04-16","1","Geoff Keighley","Geoff Keighley","windows","0","Single-player","Action","Documentary;Action;FPS","0","94","202","0","0","20000-50000","1.59","0"
"292160","UFO: Aftermath","2014-04-23","1","Altar Interactive","1C Entertainment","windows","0","Single-player;Steam Cloud","Strategy","Strategy;Tactical;Aliens","0","100","32","0","0","50000-100000","2.79","0"
"292370","DarkEnd","2014-10-17","1","Kodots Games","KISS ltd","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support","Indie;RPG","RPGMaker;RPG;Indie","26","155","132","224","277","200000-500000","1.69","0"
"292390","Realms of the Haunting","2014-04-24","1","Gremlin Interactive","Funbox Media Ltd","windows","0","Single-player","Action","Action;Horror;FMV","0","287","97","32","32","200000-500000","2.09","0"
