"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"448510","Overcooked","2016-08-03","1","Ghost Town Games Ltd.","Team17 Digital Ltd","windows","0","Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Casual;Indie;Simulation","Local Co-Op;Local Multiplayer;Co-op","12","6653","650","152","91","500000-1000000","12.99","1"
"449960","Book of Demons","2018-12-13","1","Thing Trunk","Thing Trunk","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Stats;Steam Leaderboards","Action;Adventure;Casual;Indie;RPG","Dungeon Crawler;Hack and Slash;Singleplayer","202","5312","389","124","124","200000-500000","19.99","1"
"453480","Shadowverse CCG","2016-10-27","1","Cygames, Inc.","Cygames, Inc.;Cygames Korea Inc.","windows;mac","0","Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;In-App Purchases","Free to Play;Strategy","Free to Play;Card Game;Anime","0","5583","2008","4126","230","1000000-2000000","0.0","1"
"454650","DRAGON BALL XENOVERSE 2","2016-10-27","1","QLOC;DIMPS","BANDAI NAMCO Entertainment","windows","0","Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards","Action;Adventure;Casual;Massively Multiplayer","Anime;Fighting;Action","61","9531","2495","3194","3175","200000-500000","39.99","1"
"457140","Oxygen Not Included","2017-05-18","1","Klei Entertainment","Klei Entertainment","windows;mac;linux","0","Single-player","Indie;Simulation;Early Access","Early Access;Base-Building;Survival","2","16797","1205","2115","1072","500000-1000000","18.99","1"
"459820","Crush Crush","2016-10-18","1","Sad Panda Studios","Sad Panda Studios","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases;Stats;Steam Leaderboards","Casual;Free to Play;Indie","Free to Play;Sexual Content;Nudity","24","7239","982","2735","3707","500000-1000000","0.0","1"
"460790","Bayonetta","2017-04-11","1","PlatinumGames","SEGA","windows","18","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure","Action;Female Protagonist;Hack and Slash","50","8866","843","232","180","500000-1000000","14.99","1"
"460920","Steep™","2016-12-02","1","Ubisoft Annecy;Ubisoft Montpellier;Ubisoft Kiev","Ubisoft","windows","0","Single-player;Online Multi-Player;Steam Trading Cards;In-App Purchases;Partial Controller Support","Action;Sports","Sports;Open World;Multiplayer","0","7802","2603","724","602","500000-1000000","25.99","1"
"460930","Tom Clancy's Ghost Recon® Wildlands","2017-03-06","1","Ubisoft Paris;Ubisoft Annecy;Ubisoft Bucharest;Ubisoft Montpellier;Ubisoft Milan;Reflections;Ubisoft Belgrade","Ubisoft","windows","0","Single-player;Multi-player;Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support","Action;Adventure","Open World;Shooter;Action","0","26547","9944","1987","1242","1000000-2000000","41.99","1"
"461560","MANDAGON","2016-08-03","1","Blind Sky Studios","Blind Sky Studios","windows;mac","0","Single-player;Steam Achievements;Partial Controller Support","Adventure;Free to Play;Indie","Free to Play;Pixel Graphics;Adventure","5","4600","249","21233","31845","200000-500000","0.0","1"
"462770","Pyre","2017-07-25","1","Supergiant Games","Supergiant Games","windows;mac;linux","0","Single-player;Local Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud","Action;Indie;RPG","Great Soundtrack;Story Rich;Indie","51","4306","452","257","477","200000-500000","15.49","1"
"462780","Darksiders Warmastered Edition","2016-11-29","1","KAIKO;Vigil Games","THQ Nordic","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;RPG","Action;Adventure;Hack and Slash","43","5250","933","326","187","1000000-2000000","19.99","1"
"464060","RUINER","2017-09-26","1","Reikon Games","Devolver Digital","windows;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Indie","Cyberpunk;Action;Great Soundtrack","33","5278","543","191","209","200000-500000","14.99","1"
"465520","PRICE","2016-09-15","1","YETU GAME","YETU GAME","windows","0","Single-player;Steam Achievements;Steam Trading Cards","Adventure;Casual;Indie","Puzzle;Free to Play;Anime","8","4198","233","63481","63490","200000-500000","0.0","1"
"466240","Deceit","2017-03-03","1","Automaton","Automaton","windows","0","Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;In-App Purchases","Action;Free to Play;Indie","Multiplayer;Free to Play;Horror","14","18666","6032","469","63","2000000-5000000","0.0","1"
"466560","Northgard","2018-03-07","1","Shiro Games","Shiro Games","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Cloud","Indie;Simulation;Strategy","Strategy;City Builder;Resource Management","133","12214","2314","601","430","500000-1000000","23.79","1"
"469820","Genital Jousting","2018-01-18","1","Free Lives","Devolver Digital","windows;mac","18","Single-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Captions available","Action;Indie","Sexual Content;Nudity;Comedy","28","4826","468","64","63","200000-500000","5.19","1"
"473690","Absolver","2017-08-29","1","Sloclap","Devolver Digital","windows","0","Single-player;Online Multi-Player;Online Co-op;Steam Achievements;Full controller support","Action;Adventure;Indie","Fighting;Action;Martial Arts","22","6395","3283","796","994","200000-500000","24.99","1"
"474750","Reigns","2016-08-11","1","Nerial","Devolver Digital","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards","Adventure;Indie;RPG;Simulation","Choices Matter;Indie;Medieval","13","4939","579","59","71","200000-500000","1.99","1"
"474960","Quantum Break","2016-09-29","1","Remedy Entertainment","Microsoft Studios","windows","0","Single-player;Steam Achievements;Full controller support;Steam Cloud","Action","Action;Story Rich;Time Manipulation","42","10249","1929","331","398","1000000-2000000","29.99","1"
"475150","Titan Quest Anniversary Edition","2016-08-31","1","Iron Lore Entertainment;THQ Nordic","THQ Nordic","windows","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor","Action;RPG","RPG;Hack and Slash;Action RPG","88","10566","1025","739","562","2000000-5000000","17.99","1"
"475550","Beholder","2016-11-09","1","Warm Lamp Games","Alawar Premium","windows;mac;linux","3","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Adventure;Indie;Strategy","Indie;Strategy;Choices Matter","60","9947","1095","240","227","500000-1000000","6.99","1"
"476600","Call of Duty®: WWII","2017-11-02","1","Sledgehammer Games;Raven Software","Activision","windows","18","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases;Steam Cloud;Valve Anti-Cheat enabled","Action","World War II;FPS;Multiplayer","35","10753","8288","309","324","500000-1000000","44.99","1"
"477160","Human: Fall Flat","2016-07-22","1","No Brakes Games","Curve Digital","windows;mac","0","Single-player;Online Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats","Adventure;Indie","Funny;Multiplayer;Co-op","55","28371","2678","348","245","2000000-5000000","11.99","1"
"480490","Prey","2017-05-04","1","Arkane Studios","Bethesda Softworks","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure","Sci-fi;Space;Action","58","17808","2144","738","538","500000-1000000","19.99","1"
"481510","Night in the Woods","2017-02-21","1","Infinite Fall","Finji","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support","Adventure","Story Rich;Atmospheric;Great Soundtrack","31","6770","402","0","0","200000-500000","14.99","1"
"485510","Nioh: Complete Edition / 仁王 Complete Edition","2017-11-07","1","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","windows","0","Single-player;Online Multi-Player;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards","Action;RPG","Action;Souls-like;RPG","79","9842","2667","3456","3224","200000-500000","39.99","1"
"488790","South Park™: The Fractured But Whole™","2017-10-16","1","Ubisoft San Francisco","Ubisoft","windows","18","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support","Sexual Content;Nudity;Violent;Gore;RPG","RPG;Comedy;Dark Humor","35","4840","2017","932","976","200000-500000","49.99","1"
"489520","Minion Masters","2016-12-02","1","BetaDwarf","BetaDwarf","windows","0","Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support;Steam Cloud","Action;Free to Play;Indie;Strategy;Early Access","Early Access;Strategy;Card Game","38","13269","1687","381","192","500000-1000000","0.0","1"
"489830","The Elder Scrolls V: Skyrim Special Edition","2016-10-27","1","Bethesda Game Studios","Bethesda Softworks","windows","18","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud","RPG","Open World;RPG;Adventure","75","47749","14719","2418","821","2000000-5000000","29.99","1"
"491950","Orwell: Keeping an Eye On You","2016-10-27","1","Osmotic Studios","Fellow Traveller","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Adventure;Indie;Simulation","Choices Matter;Dystopian ;Story Rich","27","7045","651","223","248","2000000-5000000","7.19","1"
"493340","Planet Coaster","2016-11-17","1","Frontier Developments","Frontier Developments","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud","Simulation;Strategy","Simulation;Building;Management","32","22004","2828","1069","482","1000000-2000000","29.99","1"
"493900","Dungeons 3","2017-10-13","1","Realmforge Studios","Kalypso Media Digital","windows;mac;linux","16","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Simulation;Strategy","Strategy;Simulation;RTS","60","8974","528","559","670","200000-500000","29.99","1"
"495890","Montaro","2016-07-25","1","JCKSLAP","MBDL","windows","0","Single-player;Steam Achievements;Steam Trading Cards","Casual;Indie","Memes;Cute;Casual","15","10099","485","174","191","200000-500000","0.79","1"
"496300","Kingdom: New Lands","2016-08-09","1","Noio","Raw Fury","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Indie;Simulation;Strategy","Strategy;Pixel Graphics;Survival","34","4619","741","221","221","500000-1000000","10.99","1"
"498240","Batman - The Telltale Series","2016-08-02","1","Telltale Games","Telltale Games","windows","0","Single-player;Steam Achievements;Full controller support","Adventure","Batman;Superhero;Story Rich","30","5729","1783","385","575","200000-500000","11.99","1"
"501300","What Remains of Edith Finch","2017-04-24","1","Giant Sparrow","Annapurna Interactive","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Adventure;Indie","Story Rich;Atmospheric;Walking Simulator","9","10573","506","130","149","200000-500000","14.99","1"
"502500","ACE COMBAT™ 7: SKIES UNKNOWN","2019-01-31","1","BANDAI NAMCO Studios","BANDAI NAMCO Entertainment","windows","0","Single-player;Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Simulation","Flight;Action;Story Rich","49","4643","1623","1029","1029","200000-500000","49.99","1"
"504230","Celeste","2018-01-25","1","Matt Makes Games Inc.","Matt Makes Games Inc.","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie","Platformer;Pixel Graphics;Difficult","30","7239","206","638","930","200000-500000","14.99","1"
"504370","Battlerite","2017-11-08","1","Stunlock Studios","Stunlock Studios","windows","0","Single-player;Multi-player;Online Multi-Player;In-App Purchases;Steam Cloud","Action;Free to Play","PvP;Multiplayer;Competitive","0","41080","8013","1614","186","2000000-5000000","0.0","1"
"505460","Foxhole","2017-07-27","1","Clapfoot","Clapfoot","windows","0","Multi-player;Online Multi-Player;MMO","Action;Indie;Massively Multiplayer;RPG;Strategy;Early Access","Early Access;Strategy;Massively Multiplayer","0","6075","1546","928","773","200000-500000","14.99","1"
"506610","Five Nights at Freddy's: Sister Location","2016-10-07","1","Scott Cawthon","Scott Cawthon","windows","0","Single-player","Action;Indie;Simulation","Horror;Survival Horror;Singleplayer","0","4763","491","100","133","200000-500000","5.79","1"
"512900","Streets of Rogue","2017-03-10","1","Matt Dabrowski","tinyBuild","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie;RPG;Early Access","Early Access;Pixel Graphics;Rogue-like","35","5484","269","394","463","200000-500000","10.99","1"
"513710","SCUM","2018-08-29","1","Gamepires;Croteam","Devolver Digital","windows","0","Single-player;Online Multi-Player;Online Co-op;Steam Achievements;Steam Trading Cards","Action;Adventure;Indie;Massively Multiplayer;Early Access","Early Access;Survival;Open World","36","15934","8556","1264","594","1000000-2000000","15.49","1"
"516750","My Summer Car","2016-10-24","1","Amistech Games","Amistech Games","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support","Indie;Racing;Simulation;Early Access","Early Access;Simulation;Driving","64","12847","1309","2191","2229","200000-500000","10.99","1"
"518790","theHunter: Call of the Wild™","2017-02-16","1","Expansive Worlds","Avalanche Studios","windows","0","Single-player;Multi-player;Steam Achievements;Steam Cloud","Adventure;Simulation;Sports","Hunting;Open World;Multiplayer","133","15716","4308","1409","867","500000-1000000","19.99","1"
"519190","Next Day: Survival","2018-05-21","1","SOFF Games","Last Level","windows","0","Single-player;Multi-player;Online Multi-Player;Steam Achievements","Action;Indie;RPG","Survival;Open World;Multiplayer","39","4854","2493","280","251","200000-500000","8.99","1"
"524220","NieR:Automata™","2017-03-17","1","Square Enix;PlatinumGames Inc.","Square Enix","windows","18","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;RPG","Great Soundtrack;Story Rich;Female Protagonist","47","39387","9414","2022","1782","500000-1000000","29.99","1"
"527230","For The King","2018-04-19","1","IronOak Games","Curve Digital","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Adventure;Indie;RPG;Strategy","RPG;Turn-Based Combat;Adventure","72","4790","920","1536","2022","200000-500000","15.49","1"
"529180","Dark and Light","2017-07-20","1","Snail Games USA","Snail Games USA","windows","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Online Co-op;Local Co-op;Steam Workshop","Action;Adventure;Massively Multiplayer;RPG;Simulation;Early Access","Early Access;Open World;Survival","29","4610","3949","1062","536","200000-500000","13.99","1"
"530700","Argo","2017-06-22","1","Bohemia Interactive","Bohemia Interactive","windows","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Partial Controller Support;Includes level editor","Action;Free to Play","Free to Play;Shooter;Multiplayer","0","4438","4973","182","37","2000000-5000000","0.0","1"
"532210","Life is Strange 2","2018-09-26","1","DONTNOD Entertainment","Square Enix","windows","18","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Adventure","Choices Matter;Story Rich;Adventure","46","4749","950","325","400","100000-200000","6.49","1"
"533300","Zup!","2016-10-04","1","Quiet River","Quiet River","windows","0","Single-player;Steam Achievements;Steam Trading Cards","Casual;Indie","Casual;Indie;Puzzle","118","5810","366","237","241","100000-200000","0.79","1"
"535230","Domina","2017-04-03","1","DolphinBarn","DolphinBarn","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support","Action;Indie;Simulation;Strategy","Management;Pixel Graphics;Strategy","34","4260","635","341","460","200000-500000","6.99","1"
"535930","Two Point Hospital","2018-08-29","1","Two Point Studios","SEGA","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud","Indie;Simulation","Simulation;Management;Building","31","6432","1264","1617","1760","200000-500000","24.99","1"
"544920","Darwin Project","2018-03-09","1","Scavengers Studio","Scavengers Studio","windows","0","Multi-player;Online Multi-Player;Full controller support;In-App Purchases","Action;Free to Play;Indie;Early Access","Early Access;Battle Royale;Survival","0","9663","2267","160","82","500000-1000000","0.0","1"
"548430","Deep Rock Galactic","2018-02-28","1","Ghost Ship Games","Coffee Stain Publishing","windows","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Full controller support;Steam Trading Cards;Steam Cloud","Action;Indie;Early Access","Early Access;Co-op;Action","0","10254","838","3350","4384","500000-1000000","24.99","1"
"550650","Black Squad","2017-07-28","1","NS STUDIO","NS STUDIO","windows","0","Multi-player;Steam Achievements;Steam Trading Cards;In-App Purchases","Action;Free to Play;Early Access","Early Access;Free to Play;FPS","36","33695","11081","1835","42","5000000-10000000","0.0","1"
"550900","Metin2","2017-05-08","1","WEBZEN Inc.","Gameforge 4D GmbH","windows","0","Multi-player;Online Multi-Player;MMO;Steam Trading Cards;In-App Purchases","Action;Adventure;Free to Play;Massively Multiplayer;RPG","Free to Play;MMORPG;Massively Multiplayer","0","4526","2741","2225","791","1000000-2000000","0.0","1"
"552500","Warhammer: Vermintide 2","2018-03-08","1","Fatshark","Fatshark","windows","0","Single-player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support","Action","Co-op;Gore;First-Person","26","21509","7336","2025","1024","2000000-5000000","23.79","1"
"552520","Far Cry® 5","2018-03-26","1","Ubisoft Montreal;Red Storm;Ubisoft Shanghai;Ubisoft Toronto;Ubisoft Kiev","Ubisoft","windows","0","Single-player;Multi-player;Co-op;Steam Trading Cards;Captions available;In-App Purchases;Partial Controller Support;Includes level editor","Action;Adventure","Open World;Action;FPS","0","23373","11081","1869","1694","500000-1000000","49.99","1"
"552990","World of Warships","2017-11-15","1","Wargaming Group Limited","Wargaming Group Limited","windows","0","Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases","Action;Free to Play;Massively Multiplayer;Simulation","Free to Play;World War II;Naval","44","9386","3667","341","135","2000000-5000000","0.0","1"
"553640","ICEY","2016-11-17","1","FantaBlade Network","X.D. Network Inc.","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats","Action;Adventure;RPG","Action;Female Protagonist;Hack and Slash","34","16978","1627","294","297","500000-1000000","8.99","1"
"554620","Life is Strange: Before the Storm","2017-08-31","1","Deck Nine;Feral Interactive (Mac);Feral Interactive (Linux)","Square Enix;Feral Interactive (Mac);Feral Interactive (Linux)","windows;mac;linux","16","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure","Story Rich;Choices Matter;Great Soundtrack","34","21705","1520","478","651","500000-1000000","13.99","1"
"555220","Detention","2017-01-12","1","RedCandleGames","RedCandleGames;AGM PLAYISM","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Adventure;Indie","Horror;Atmospheric;Indie","8","8540","2688","387","409","500000-1000000","8.99","1"
"555570","Infestation: The New Z","2016-11-22","1","Fredaikis AB","Fredaikis AB","windows","0","Online Multi-Player;MMO;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases","Action;Free to Play;Indie;Massively Multiplayer;RPG","Zombies;Free to Play;Survival","63","13726","14201","376","73","5000000-10000000","0.0","1"
"557600","Gorogoa","2017-12-14","1","Buried Signal","Annapurna Interactive","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Adventure;Casual;Indie","Puzzle;Adventure;Indie","11","4739","129","121","155","100000-200000","11.39","1"
"558100","Art of War: Red Tides","2016-12-22","1","Game Science","Game Science","windows","0","Online Multi-Player;Online Co-op;Steam Trading Cards;In-App Purchases","Violent;Free to Play;Indie;Strategy;Early Access","Early Access;Free to Play;Strategy","0","4858","1169","345","105","1000000-2000000","0.0","1"
"560130","Pillars of Eternity II: Deadfire","2018-05-08","1","Obsidian Entertainment","Versus Evil;Obsidian Entertainment","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud","RPG","RPG;Fantasy;Isometric","55","4435","876","2234","2274","200000-500000","32.99","1"
"560380","MapleStory 2","2018-10-04","1","Nexon Korea Corporation","Nexon America Inc.","windows","0","Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support","Action;Adventure;Casual;Free to Play;Massively Multiplayer;RPG;Simulation","Massively Multiplayer;RPG;MMORPG","0","5143","1750","1273","149","1000000-2000000","0.0","1"
"562220","Zup! 2","2016-12-05","1","Quiet River","Quiet River","windows","0","Single-player;Steam Achievements;Steam Trading Cards","Casual;Indie","Indie;Casual;Puzzle","229","4550","224","237","288","100000-200000","0.79","1"
"563560","Alien Swarm: Reactive Drop","2017-04-20","1","Reactive Drop Team","Reactive Drop Team","windows","0","Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Captions available;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards;Includes level editor;Includes Source SDK","Action;Free to Play","Free to Play;Co-op;Multiplayer","143","7629","527","117","99","2000000-5000000","0.0","1"
"569480","Kingdoms and Castles","2017-07-20","1","Lion Shield, LLC","Lion Shield, LLC","windows;mac;linux","0","Single-player;Steam Achievements","Indie;Simulation;Strategy","City Builder;Strategy;Medieval","12","6380","1119","466","523","500000-1000000","6.99","1"
"570940","DARK SOULS™: REMASTERED","2018-05-23","1","QLOC","FromSoftware, Inc;BANDAI NAMCO Entertainment","windows","0","Single-player;Multi-player;Steam Achievements;Full controller support","Action","Dark Fantasy;Difficult;Action","41","8669","4014","1160","1417","200000-500000","34.99","1"
"577800","NBA 2K18","2017-09-14","1","Visual Concepts","2K","windows","0","Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud","Simulation;Sports","Sports;Basketball;Gambling","50","4832","12067","3499","4773","1000000-2000000","39.99","1"
"578080","PLAYERUNKNOWN'S BATTLEGROUNDS","2017-12-21","1","PUBG Corporation","PUBG Corporation","windows","0","Multi-player;Online Multi-Player;Stats","Action;Adventure;Massively Multiplayer","Survival;Shooter;Multiplayer","37","496184","487076","22938","12434","50000000-100000000","26.99","1"
"578310","BRAIN / OUT","2017-02-24","1","Desertkun","Desertkun","windows;mac;linux","0","Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support;Includes level editor","Action;Free to Play;Indie;Massively Multiplayer","Free to Play;Multiplayer;Shooter","84","8343","2112","1433","77","1000000-2000000","0.0","1"
"581320","Insurgency: Sandstorm","2018-12-12","1","New World Interactive","Focus Home Interactive","windows","0","Multi-player;Online Multi-Player;Online Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats","Action","FPS;Realistic;Shooter","37","12858","3933","1425","2092","500000-1000000","25.99","1"
"582010","MONSTER HUNTER: WORLD","2018-08-09","1","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action","Action;Hunting;Multiplayer","50","72029","35294","6512","5372","5000000-10000000","49.99","1"
"582160","Assassin's Creed® Origins","2017-10-26","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Captions available;In-App Purchases;Partial Controller Support","Action;Adventure;RPG","Open World;Assassin;Action","67","31644","6007","2908","3143","1000000-2000000","49.99","1"
"582500","We Were Here","2017-02-03","1","Total Mayhem Games","Total Mayhem Games","windows;mac;linux","0","Multi-player;Online Multi-Player;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Steam Cloud","Action;Adventure;Free to Play","Free to Play;Puzzle;Co-op","26","8538","701","115","123","1000000-2000000","0.0","1"
"582660","Black Desert Online","2017-05-24","1","Pearl Abyss","Kakao Games Europe B.V.","windows","0","Online Multi-Player;MMO;Online Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support","Action;Adventure;Massively Multiplayer;RPG;Simulation;Strategy","Massively Multiplayer;MMORPG;Open World","0","10337","5759","15507","3322","1000000-2000000","7.99","1"
"583950","Artifact","2018-11-28","1","Valve","Valve","windows;mac;linux","0","Single-player;Online Multi-Player;In-App Purchases;Steam Cloud","Strategy","Card Game;Trading Card Game;Strategy","0","9937","10501","1797","1616","1000000-2000000","15.99","1"
"584400","Sonic Mania","2017-08-29","1","Christian Whitehead;Headcannon;PagodaWest Games","SEGA","windows","0","Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure;Casual","Great Soundtrack;2D;Platformer","18","8669","984","44","44","100000-200000","14.99","1"
"584980","Late Shift","2017-04-18","1","CtrlMovie","Wales Interactive","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Adventure;Indie","Choices Matter;FMV;Choose Your Own Adventure","20","4059","525","308","387","200000-500000","9.99","1"
"588430","Fallout Shelter","2017-03-29","1","Bethesda Game Studios","Bethesda Softworks","windows","0","Single-player;Steam Achievements;Full controller support;In-App Purchases;Steam Cloud;Stats","Free to Play;RPG;Simulation","Free to Play;Survival;Base-Building","35","21481","3569","1116","93","2000000-5000000","0.0","1"
"588650","Dead Cells","2018-08-06","1","Motion Twin","Motion Twin","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Workshop;Steam Cloud","Action;Indie","Rogue-like;Pixel Graphics;Metroidvania","60","26033","1434","1006","973","1000000-2000000","21.99","1"
"589290","Holdfast: Nations At War","2017-09-21","1","Anvil Game Studios","Anvil Game Studios","windows","0","Online Multi-Player","Action;Indie;Early Access","Early Access;Historical;Multiplayer","0","4354","741","1560","1830","100000-200000","14.99","1"
"590380","Into the Breach","2018-02-27","1","Subset Games","Subset Games","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Indie;RPG;Simulation;Strategy","Strategy;Turn-Based Strategy;Pixel Graphics","55","5245","426","1277","1738","200000-500000","11.39","1"
"594570","Total War: WARHAMMER II","2017-09-28","1","CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux)","SEGA;Feral Interactive (Mac);Feral Interactive (Linux)","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards","Action;Strategy","Strategy;Fantasy;RTS","134","19420","2994","4721","2624","1000000-2000000","39.99","1"
"594650","Hunt Showdown","2018-02-22","1","Crytek","Crytek","windows","0","Online Multi-Player;Online Co-op","Action;Early Access","Early Access;Multiplayer;Survival","0","20679","7074","991","1169","1000000-2000000","25.99","1"
"599140","Graveyard Keeper","2018-08-15","1","Lazy Bear Games","tinyBuild","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Adventure;Indie;RPG;Simulation","Pixel Graphics;Sandbox;Crafting","62","4802","1541","837","1214","200000-500000","15.49","1"
"601150","Devil May Cry 5","2019-03-07","1","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","windows","18","Single-player;Online Multi-Player;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action","Action;Hack and Slash;Character Action Game","51","17657","1487","916","950","1000000-2000000","44.99","1"
